batch:10  lambda:100.0
epoch,dis_loss,gan_mae,gan_entropy,vgan_mae,vgan_entropy
519,1.29294,2.72043,2.54524,13.4269,11.3117
520,1.28822,2.60252,2.62704,11.6182,11.8023
521,1.27396,2.59395,2.43526,13.2682,12.3319
522,1.25894,2.51243,2.8458,12.2537,11.2146
523,1.30853,2.39789,2.48605,12.8163,13.2536
524,1.28241,2.59385,2.55666,11.9803,12.8152
525,1.29518,2.62611,2.3819,13.1235,11.9955
526,1.26929,2.80896,2.61827,12.9953,11.915
527,1.28335,2.68901,2.52793,12.4378,12.5812
528,1.26022,2.50536,2.61123,12.9293,12.8325
529,1.27839,2.46009,2.94656,11.6968,11.734
530,1.31942,2.52149,2.64713,11.5935,11.8362
531,1.28729,2.64944,2.6119,11.9096,13.2444
532,1.29435,2.59419,2.56852,12.7947,12.0887
533,1.29562,2.75506,2.46872,12.2708,12.27
534,1.25054,2.64088,2.78434,12.9574,12.8818
535,1.31756,2.45361,2.51908,11.9866,11.4511
536,1.27999,3.0326,2.78614,12.5845,12.5359
537,1.25944,2.49673,2.83812,11.3494,13.2113
538,1.28317,2.61444,2.71854,12.7291,12.5628
539,1.26835,2.57999,2.50722,12.6858,13.1144
540,1.27498,2.34344,2.58936,11.9666,12.6438
541,1.30679,2.54172,2.35428,11.4396,12.8357
542,1.26601,2.66286,2.71857,12.4299,12.3309
543,1.28503,2.61943,2.60024,13.503,12.5005
544,1.30609,2.46823,2.52771,12.346,11.9711
545,1.30648,2.45305,2.49614,11.985,11.7245
546,1.27542,2.29389,2.43245,11.8739,13.4984
547,1.26758,2.54789,2.65098,12.437,12.8651
548,1.30097,2.85777,2.49212,11.853,12.2839
549,1.26,2.72062,2.6277,11.5231,12.1642
550,1.12694,2.45877,2.72851,13.634,12.8263
551,1.15573,2.40682,2.54598,12.1402,12.4643
552,1.42715,2.5276,2.29615,11.5757,12.5144
553,1.30237,2.49512,2.5508,12.3164,12.752
554,1.32639,2.63007,2.49265,11.9035,12.3603
555,1.31312,2.36778,2.59941,12.7642,12.9074
556,1.29573,2.35761,2.89044,11.5949,11.2363
557,1.26987,2.47829,2.51846,11.5714,10.8604
558,1.2704,2.83071,2.464,11.7347,13.3306
559,1.29762,2.63695,2.61507,11.4797,11.0242
560,1.31061,2.57695,2.48571,12.8172,11.8464
561,1.27166,2.73064,2.52365,12.4206,12.9011
562,1.281,2.48856,2.55449,11.6043,12.2419
563,1.30357,2.53161,2.4183,11.829,11.6201
564,1.24427,2.6405,2.42072,12.5433,12.9065
565,1.29815,2.39208,2.50299,12.773,13.1498
566,1.31538,2.48957,2.4353,12.5787,12.7649
567,1.3061,2.78379,2.50966,11.9798,11.7975
568,1.23846,2.50117,2.58897,12.5117,12.9642
569,1.25966,2.39483,2.58751,11.4355,11.8739
570,1.36937,2.39643,2.68791,10.8039,11.5826
571,1.31499,2.5622,2.73303,12.78,12.7483
572,1.28379,2.3886,2.43274,12.5614,12.5312
573,1.28657,2.3472,2.31359,12.8235,12.7806
574,1.29351,2.46927,2.42,13.3775,12.5907
575,1.27329,2.51523,2.5246,12.5196,12.6907
576,1.28671,2.4999,2.41529,12.3449,12.7756
577,1.27096,2.74135,2.42075,12.4465,11.6751
578,1.31363,2.24199,2.47581,11.5344,12.8952
579,1.26224,2.33375,2.42807,13.1218,11.8934
580,1.28337,2.35097,2.49204,11.6939,11.7065
581,1.29403,2.52835,2.29869,11.4666,11.9879
582,1.29196,2.34792,2.37504,12.0322,12.2701
583,1.29532,2.39908,2.39105,13.2349,11.0771
584,1.27814,2.39826,2.43057,13.3792,12.8619
585,1.28297,2.5186,2.49328,11.6799,12.1078
586,1.30441,2.40516,2.38218,11.7006,12.1449
587,1.27222,2.43747,2.54966,13.3896,11.7849
588,1.2698,2.44988,2.49204,13.6981,12.1636
589,1.29601,2.52151,2.57915,13.2197,12.4603
590,1.23598,2.41793,2.32758,12.6916,12.9644
591,1.29808,2.56,2.69178,12.5282,12.6051
592,1.26064,2.22699,2.45943,13.4376,12.2199
593,1.28404,2.59606,2.44677,11.8823,12.9179
594,1.31166,2.43097,2.38149,12.4296,11.7451
595,1.31369,2.18625,2.46562,11.2565,11.8226
596,1.30463,2.35961,2.25528,11.9874,11.6689
597,1.25801,2.42645,2.53558,11.843,11.4983
598,1.28391,2.40461,2.23001,12.7061,12.8398
599,1.28192,2.35802,2.354,11.6998,12.5268
600,1.30656,2.39812,2.29297,12.3101,12.9746
601,1.26553,2.34269,2.51127,12.7262,12.525
602,1.29495,2.35071,2.3365,12.4566,12.8398
603,1.28361,2.43099,2.70689,12.088,12.2732
604,1.24981,2.31029,2.26997,12.5658,13.5074
605,1.24647,2.43921,2.37378,12.7633,12.5873
606,1.33024,2.37051,2.1901,12.1334,11.7747
607,1.28115,2.49948,2.54467,12.6728,12.7274
608,1.26819,2.42771,2.25754,11.9588,11.4712
609,1.28336,2.41859,2.55376,12.7878,12.856
610,1.27652,2.50572,2.47399,12.4558,12.8146
611,1.28256,2.31003,2.32032,12.4079,12.8843
612,1.28155,2.5177,2.16459,13.3041,12.5445
613,1.27275,2.2957,2.55203,11.3864,12.2304
614,1.28574,2.38019,2.3865,12.8388,11.5556
615,1.27123,2.70555,2.37193,12.9903,14.1496
616,1.27432,2.31426,2.42092,12.3778,12.9391
617,1.30346,2.22242,2.16076,12.4939,11.8365
618,1.25012,2.30529,2.18679,13.0459,11.6323
619,1.32498,2.23879,2.52966,12.5248,12.649
620,1.36857,2.26604,2.27115,12.8058,12.1037
621,1.28272,2.34523,2.2933,12.3813,13.0497
622,1.294,2.42303,2.20187,13.8569,11.3839
623,1.29675,2.39455,2.50479,12.5149,12.2242
624,1.24237,2.36326,2.38903,12.9027,12.1926
625,1.27298,2.28616,2.30588,11.7161,12.7798
626,1.272,2.31931,2.4183,12.2732,12.4404
627,1.30417,2.35372,2.35193,11.2997,13.7977
628,1.26711,2.5682,2.43455,12.7081,12.8458
629,1.27601,2.3958,2.30388,11.8495,11.9954
630,1.23706,2.22191,2.33297,11.9665,11.8843
631,1.2089,2.30051,2.29786,11.5747,12.2806
632,1.15754,2.45303,2.47256,12.5049,11.9911
633,1.32159,2.77505,2.6094,12.1095,12.3257
634,1.26453,2.3918,2.32398,13.3109,12.0071
635,1.31426,2.43171,2.25248,13.0542,13.2528
636,1.2824,2.13172,2.17283,12.8185,11.9959
637,1.29018,2.52013,2.24132,13.086,12.6634
638,1.29365,2.46766,2.24696,12.6118,12.3
639,1.28519,2.23967,2.24585,12.1633,12.1901
640,1.28156,2.17374,2.6637,12.5344,12.2643
641,1.26493,2.58993,2.27857,12.8671,12.6376
642,1.27848,2.28362,2.21838,12.3764,12.797
643,1.28008,2.19022,2.2921,12.7791,12.5581
644,1.26769,2.23271,2.37345,12.229,12.6444
645,1.2891,2.16646,2.02617,13.4433,13.4965
646,1.28474,2.1929,2.22805,12.2501,12.4736
647,1.28229,2.34285,2.34421,13.1615,12.2896
648,1.24783,2.32758,2.13046,13.179,12.2909
649,1.32862,2.69012,2.37361,12.2302,11.9749
650,1.3006,2.38894,2.40517,13.0209,13.0486
651,1.2879,2.41844,2.71716,11.1708,12.7386
652,1.28144,2.45837,2.34229,12.9153,11.8241
653,1.28501,2.17895,2.34174,12.4183,13.8476
654,1.27194,2.32363,2.2297,13.5472,12.7387
655,1.26621,2.37197,2.25834,11.956,12.5562
656,1.30304,2.28667,2.13413,12.0474,12.025
657,1.28408,2.18436,2.24221,13.1261,12.9454
658,1.30072,2.17738,2.34755,13.7594,12.5254
659,1.26967,2.17329,2.38332,13.4386,13.2657
660,1.21573,2.20998,2.51856,12.8512,13.2919
661,1.36949,2.0957,2.47526,12.1634,12.8569
662,1.26712,2.26431,2.13823,12.4904,13.9244
663,1.36633,2.19417,2.28784,12.3138,12.18
664,1.31411,2.23613,2.35388,11.9201,13.1276
665,1.28896,2.2453,2.3028,12.3666,12.1735
666,1.29027,2.10524,2.31217,13.0209,13.182
667,1.27936,2.40438,2.27392,13.6989,13.5236
668,1.29451,2.4439,2.16612,11.7946,12.8664
669,1.27134,2.5202,2.39185,12.7498,12.0767
670,1.29513,2.37589,2.37945,11.5574,11.9637
671,1.28593,2.38796,2.4167,12.0752,12.1656
672,1.2798,2.17646,2.24408,13.5084,13.2347
673,1.2808,2.32304,2.48147,12.7228,13.2535
674,1.28444,2.31404,2.24386,12.7387,12.5912
675,1.26358,2.10484,2.51023,13.0983,12.1571
676,1.26749,2.22505,2.21036,13.2184,12.383
677,1.23624,2.28436,2.22047,12.2674,11.7487
678,1.34257,2.38359,2.64049,11.9507,12.9047
679,1.32152,2.3952,2.44346,13.6014,13.4374
680,1.28729,2.31888,2.22196,12.8803,14.1503
681,1.28199,2.02754,2.20282,12.3048,12.653
682,1.28179,2.09331,2.32562,12.1894,11.9123
683,1.28683,2.22218,2.19214,13.5392,13.4017
684,1.29014,2.28339,2.29041,12.7351,11.7752
685,1.2854,2.19631,2.6227,12.1401,12.0196
686,1.29389,2.21765,2.17342,12.35,12.5557
687,1.27559,2.10377,2.07072,12.441,12.8358
688,1.27722,2.14789,2.27239,12.7429,11.5575
689,1.26804,2.47365,2.41282,11.8645,11.966
690,1.27817,2.18548,2.32958,13.1844,12.7327
691,1.27043,2.43733,2.32384,13.1563,12.9376
692,1.26925,2.36837,2.35642,11.6346,12.8609
693,1.23718,2.31377,2.32339,11.4213,11.8219
694,1.37159,2.3894,2.39108,11.4827,11.7767
695,1.29141,2.30013,2.14117,11.9918,11.519
696,1.30264,2.35055,2.38155,12.679,10.7797
697,1.27181,2.12745,2.02819,11.7027,12.3741
698,1.25419,2.1387,2.14495,11.7484,12.8962
699,1.14822,2.33398,2.23664,12.898,13.0436
700,1.37621,2.45996,2.33225,12.2774,11.9912
701,1.46018,2.42241,2.23348,11.6631,11.9432
702,1.34978,2.15761,2.13248,10.6517,10.9359
703,1.31767,2.15943,2.12931,12.0349,12.5091
704,1.27297,2.05838,2.22428,12.6771,12.404
705,1.26103,2.32249,2.15522,12.3012,12.8626
706,1.28076,2.12653,2.29369,13.6457,12.6442
707,1.25495,2.10575,2.07072,12.923,13.1377
708,1.28975,2.1899,2.1806,12.8892,14.1346
709,1.26625,2.40543,2.1074,12.4789,12.7983
710,1.26101,2.17993,2.1765,13.5648,13.4087
711,1.25343,2.57585,2.36074,12.8207,13.7217
712,1.24508,2.11819,2.11135,13.3739,13.4909
713,1.36048,2.59986,2.06804,13.1206,12.5418
714,1.29507,2.32662,2.38374,13.8012,12.0705
715,1.27561,2.19839,2.38944,13.4677,13.283
716,1.25086,2.09008,2.21098,12.4178,13.0417
717,1.27713,2.28902,2.09971,12.1453,13.35
718,1.2941,2.10975,2.1722,12.3326,12.9045
719,1.29772,2.17314,2.28954,12.3167,13.1992
720,1.24755,2.20544,2.05618,13.2815,12.6767
721,1.28372,2.19886,2.27551,11.8677,11.7769
722,1.30157,2.10232,2.10105,12.9987,13.0697
723,1.28698,2.2167,2.18759,12.8559,12.3228
724,1.26411,2.20674,2.33733,13.4596,12.8729
725,1.3563,2.18934,2.13365,12.727,12.4111
726,1.30594,2.22451,2.19186,13.4052,13.1417
727,1.27256,2.20349,2.17733,11.278,12.3314
728,1.27143,2.18451,2.29525,12.5436,11.8297
729,1.2622,2.07476,2.11925,12.6945,11.7826
730,1.26614,2.01262,2.29526,13.2899,12.8195
731,1.28935,2.24105,2.16765,12.4348,13.6336
732,1.27323,2.44118,2.23093,12.4641,12.7121
733,1.25204,2.35601,2.05593,13.0872,12.9086
734,1.25342,2.10684,2.03527,13.1059,12.6287
735,1.22381,2.11422,2.35814,12.9305,12.7162
736,1.17334,2.0471,2.13489,13.3085,12.5715
737,1.32944,2.33532,2.40363,12.183,11.8242
738,1.27565,2.00962,2.0543,11.9012,11.8248
739,1.24227,2.41215,2.31231,11.5564,12.2845
740,1.35805,2.06768,2.55264,12.2028,11.7186
741,1.29204,2.29808,1.87443,12.0283,12.636
742,1.27624,2.20707,2.06282,11.1376,11.2308
743,1.30326,2.14025,2.21196,12.7158,12.8826
744,1.3282,2.19918,2.11462,12.3688,12.1796
745,1.27911,2.07063,2.12207,11.6477,12.028
746,1.2586,2.106,2.09342,12.9873,13.056
747,1.27411,2.06492,2.18691,12.3996,13.863
748,1.28137,2.26996,2.09465,12.1296,12.412
749,1.26152,2.21269,2.10408,13.1864,13.6292
750,1.25305,2.17087,2.06548,12.3373,11.9938
751,1.29225,1.95281,2.23777,12.9184,13.0763
752,1.27321,1.99297,2.08249,13.2189,13.1498
753,1.24902,2.26777,1.97424,13.3013,12.6457
754,1.21147,2.18368,2.09742,13.1967,12.9251
755,1.28221,2.00963,2.03054,12.7311,11.82
756,1.28708,2.04268,2.20289,12.2295,12.7968
757,1.18945,2.14442,2.04704,11.7972,12.2193
758,1.29211,2.22565,2.30079,13.0575,12.7412
759,1.29239,2.2537,2.21214,12.9287,12.941
760,1.34393,1.99107,2.18325,12.4237,11.6444
761,1.18526,2.13949,2.28121,11.3323,11.906
762,1.12989,2.44197,2.32803,11.9042,13.9517
763,1.36073,2.39819,2.6911,12.0939,11.8947
764,1.31305,2.09814,2.29336,12.2673,11.9257
765,1.39411,1.98861,1.94445,12.767,13.057
766,1.30928,2.04712,2.08968,12.4891,12.9774
767,1.29426,2.01687,2.14561,14.2321,13.7962
768,1.3137,2.09232,2.237,11.5991,11.7606
769,1.25996,2.18845,2.11042,12.9839,13.6547
770,1.26909,2.20407,2.0847,13.3877,11.6051
771,1.26948,2.12254,2.03877,12.5097,11.7109
772,1.26376,2.0709,1.95792,11.6803,12.9108
773,1.28368,2.11649,2.03323,13.149,12.4056
774,1.26434,2.03785,1.97639,13.5634,12.7254
775,1.24827,2.08806,1.94966,13.0316,12.4252
776,1.27249,2.12457,2.06059,12.5281,12.711
777,1.28066,2.0111,2.09331,13.5114,13.5602
778,1.28385,2.14007,2.26977,11.6895,12.8767
779,1.23775,2.01412,1.94216,12.8999,12.3885
780,1.27181,2.05553,2.32882,13.2407,11.5098
781,1.27378,2.09984,1.9088,13.5324,13.1933
782,1.27808,2.15654,2.13497,13.3689,13.7883
783,1.24591,2.28378,2.0467,13.0216,13.6894
784,1.19549,2.21151,2.1262,13.6675,14.881
785,1.25446,2.158,2.49065,12.8314,12.4047
786,1.27542,2.21653,2.02744,11.9415,12.5981
787,1.42164,2.15781,2.1851,11.4142,12.2909
788,1.39787,2.14763,1.97323,12.0716,11.9409
789,1.3006,2.00283,2.12242,13.0621,12.8362
790,1.25585,1.9487,2.1678,13.6839,13.4795
791,1.29981,2.47617,1.9253,13.8783,13.6567
792,1.27899,2.18726,2.31007,13.6689,12.4076
793,1.30691,2.23034,2.31994,12.0922,12.0446
794,1.29554,2.05004,2.01102,13.2676,12.7917
795,1.26446,2.37804,2.13931,13.1231,12.2456
796,1.26795,2.06807,2.07821,13.1691,13.491
797,1.26229,2.04014,2.00773,12.9092,12.2005
798,1.26992,2.63602,2.23304,12.5829,12.8601
799,1.29282,1.89645,1.88298,13.8652,13.6662
800,1.27136,2.07283,1.87706,12.3199,12.5962
801,1.27591,2.3686,2.21554,12.9128,13.2662
802,1.25923,2.05331,2.02764,13.2188,12.3048
803,1.24673,2.20051,2.0177,13.69,12.8948
804,1.25965,2.08908,2.12884,12.6414,12.8728
805,1.22989,1.91481,2.14345,13.1228,12.3968
806,1.13576,2.19311,2.33235,13.0919,12.5442
807,1.41363,2.07435,2.37875,11.8965,12.0376
808,1.49727,2.06991,2.03386,11.8923,11.9313
809,1.40113,1.80984,2.05783,11.3568,11.8647
810,1.35449,1.9337,2.0377,12.5522,12.2367
811,1.3365,1.86447,1.94476,11.5216,12.4824
812,1.29645,2.10729,2.24065,11.8571,11.4093
813,1.28541,2.00461,2.04199,12.6335,11.5712
814,1.25391,1.97597,2.15176,12.3041,13.5684
815,1.24566,1.99576,1.89768,13.2719,12.3758
816,1.26029,2.05655,2.15079,12.1989,13.1379
817,1.25848,2.08642,2.14611,12.8291,13.1908
818,1.24784,1.97664,1.95145,13.7634,14.0878
819,1.25732,2.17089,2.00368,13.6429,13.5035
820,1.27228,2.15331,1.95764,13.197,11.9406
821,1.21737,2.1259,2.10052,13.673,12.6988
822,0.922946,2.02272,2.24782,15.5429,14.184
823,1.20447,2.84027,3.04865,11.2116,11.6296
824,1.52489,2.47289,2.36072,11.5748,11.9641
825,1.39474,2.12917,2.09823,11.313,10.9002
826,1.3315,1.896,2.01496,12.2273,12.286
827,1.33451,2.0711,2.00611,12.491,12.5794
828,1.30143,1.94199,2.0413,13.1834,13.6499
829,1.29372,2.0715,1.95952,12.3822,13.721
830,1.27468,1.9439,2.07986,12.8613,12.9117
831,1.26651,2.21762,2.0943,12.7947,12.5021
832,1.26019,2.07445,2.18867,12.997,12.2866
833,1.27101,2.22192,2.27109,12.5495,12.9653
834,1.28642,1.94464,1.92419,12.2639,12.3272
835,1.31618,2.17908,2.03677,13.0244,13.1771
836,1.27747,2.19281,2.22383,12.1795,12.8412
837,1.27116,2.19349,1.96918,13.5565,12.4929
838,1.26757,2.00443,2.00543,11.8412,13.1637
839,1.27019,2.02262,2.13732,13.2537,12.9957
840,1.2489,1.93421,1.92348,13.5657,13.8413
841,1.263,2.13026,2.19284,12.8441,13.2719
842,1.28666,2.27345,1.99945,12.1219,11.7537
843,1.24705,2.00917,2.17374,14.5543,13.5971
844,1.31141,2.29588,2.12493,12.4999,13.0632
845,1.28836,2.05634,1.93287,14.492,13.0767
846,1.2621,2.61272,2.30958,13.1843,13.7731
847,1.25268,2.04395,2.21628,12.9368,13.2773
848,1.27229,2.13818,2.0519,13.1905,13.4747
849,1.12729,1.94268,2.10526,12.425,13.222
850,1.28501,2.41825,2.4899,13.2799,12.2941
851,1.35307,2.12958,2.05802,12.2318,12.7505
852,1.28758,2.19889,2.19004,13.3615,12.926
853,1.26396,2.15382,2.14621,13.3763,12.7155
854,1.25301,2.01049,1.93671,12.9212,12.9742
855,1.25678,2.31172,2.16172,13.207,13.8761
856,1.27836,2.13431,2.00045,12.8164,13.3248
857,1.26456,2.04317,2.0973,12.4993,13.2409
858,1.26236,1.87427,2.24259,13.3182,13.1349
859,1.27602,2.06331,2.0467,12.3497,13.0978
860,1.27315,2.08783,2.03616,13.234,14.0696
861,1.28965,2.01012,2.02306,13.4524,13.0501
862,1.26549,1.83032,2.08058,13.8599,14.406
863,1.26862,2.21854,1.98844,12.6307,13.3384
864,1.2926,1.95885,1.94139,12.0098,13.4115
865,1.31094,2.10635,2.1697,12.7588,13.5605
866,1.4179,2.06601,1.80903,12.3324,12.5443
867,1.31135,2.04804,2.0785,11.7742,12.2465
868,1.29482,1.87489,1.97993,12.1146,11.4273
869,1.30485,1.94376,1.95053,12.546,12.2514
870,1.35706,1.94683,1.93217,12.2894,12.9562
871,1.25628,2.0382,1.95214,13.5796,12.3967
872,1.28561,2.05226,2.10087,12.7978,13.0427
873,1.26127,1.92725,2.01944,13.5856,12.0663
874,1.31126,2.11517,2.14612,11.4181,11.7768
875,1.45095,1.89199,2.14014,11.7061,11.501
876,1.37828,2.0038,1.89473,11.1178,11.1178
877,1.25836,2.2809,1.94926,11.596,12.9437
878,1.21012,2.08415,2.05276,12.2385,12.0235
879,1.2395,1.95,2.43466,12.44,13.1856
880,1.14276,2.34908,2.50252,12.8209,12.2247
881,1.18604,2.14991,1.97248,12.5815,12.5055
882,0.960258,2.16272,2.27617,11.9031,13.0366
883,1.37733,2.16863,2.10969,11.8429,11.395
884,1.29816,2.11392,2.25259,11.7344,13.7476
885,1.25896,2.54519,2.28029,11.9747,12.3821
886,1.27865,2.21901,2.09285,12.6078,12.5819
887,1.41649,1.96756,2.21148,11.4323,12.2611
888,1.35459,1.86702,1.83489,11.4458,11.6767
889,1.2911,1.94201,1.93937,13.2174,12.4713
890,1.26346,2.05918,1.89299,12.9363,13.1088
891,1.24983,1.98485,1.81417,11.6531,12.8511
892,1.23852,1.8643,1.98037,12.6619,12.862
893,1.23936,1.95041,1.97136,13.3451,12.8623
894,1.24591,2.03055,2.12113,14.086,13.4986
895,1.24889,1.99858,2.02148,13.2378,14.3154
896,1.24196,2.14752,1.9636,12.3237,13.1
897,1.26483,2.02888,1.90106,13.4346,13.3192
898,1.17988,2.07069,2.0057,13.6524,12.3991
899,1.2853,2.10865,2.03415,13.3194,12.518
900,1.22795,2.06647,1.99096,11.8452,13.0125
901,1.32023,2.21332,1.99876,12.5959,12.2184
902,1.24853,2.14251,1.94675,12.6054,13.3493
903,1.30062,2.0438,2.05763,12.6909,13.4901
904,1.25844,1.82361,2.08756,13.4244,13.295
905,1.25742,2.05031,1.91751,13.3349,13.7878
906,1.24691,2.01176,1.93244,12.8613,12.5559
907,1.2939,1.91509,1.86469,13.6574,13.2161
908,1.31078,2.02368,1.98892,13.4349,13.9781
909,1.29875,2.21058,2.00396,12.9772,13.801
910,1.24905,1.95895,2.04335,13.6383,14.3424
911,1.21447,1.94654,2.10003,13.4198,13.2242
912,1.25718,2.26558,1.85404,13.0685,12.3282
913,1.32635,2.10525,2.10458,12.7344,12.0601
914,1.26181,1.96411,1.98874,13.4642,13.5245
915,1.29366,1.90397,1.89616,13.2455,14.0519
916,1.28757,1.93415,1.86666,13.631,13.2394
917,1.29153,1.83053,2.04009,13.7532,13.6268
918,1.2809,1.87723,1.78618,12.2986,12.9472
919,1.23742,2.1528,2.10877,13.055,12.8312
920,1.24611,2.00009,2.01507,12.1278,12.948
921,1.27693,2.00572,1.97152,13.9343,13.4321
922,1.25825,1.92955,1.90426,13.0206,13.3877
923,1.3197,1.80677,2.21596,12.3888,12.353
924,1.22967,2.05403,1.96066,13.0087,12.7593
925,1.35651,2.00997,2.03129,12.3146,12.0609
926,1.32432,1.88541,2.1238,13.4068,12.7432
927,1.32116,2.03854,1.93451,13.2895,14.0357
928,1.2623,1.96082,1.85738,13.5415,13.6586
929,1.23071,2.17976,2.12097,13.8004,12.9406
930,0.978281,2.38948,2.13808,12.6665,12.1693
931,0.704705,2.9966,2.76555,14.3093,14.2557
932,0.542679,4.99962,4.9263,12.3924,13.833
933,0.551741,3.41934,2.88369,13.7087,12.5712
934,1.29371,2.81606,2.64031,11.7718,11.7344
935,1.24649,2.6305,2.23761,11.511,11.54
936,1.18382,2.28785,2.0166,13.0103,13.4197
937,1.15238,2.09328,2.16536,14.3702,13.5551
938,1.18234,2.04774,2.15743,12.9571,13.7606
939,1.15281,2.25291,2.23623,14.1808,14.0996
940,1.14798,2.1852,2.06938,13.128,12.8637
941,1.18369,2.34162,2.25902,14.4349,12.7299
942,1.34791,2.15088,2.06901,11.849,12.1941
943,1.28949,2.12931,2.13189,12.7598,13.2677
944,1.29368,2.25509,2.21218,12.9231,11.5272
945,1.23669,1.98599,2.16423,13.6316,12.5384
946,1.06293,2.19395,2.07574,14.4728,14.8533
947,1.4968,2.2135,1.76087,12.7038,13.1798
948,1.39401,1.95755,1.71859,10.8847,12.0085
949,1.3563,1.87801,1.87515,11.9042,11.8636
950,1.30062,1.99201,1.97478,12.0263,13.0235
951,1.30934,1.9241,1.98233,12.1553,13.1699
952,1.2716,1.84338,1.84222,12.0189,13.0166
953,1.26291,2.08023,2.04436,12.6654,13.1041
954,1.28732,2.01784,2.13264,12.4136,12.7279
955,1.2869,2.02825,1.89105,12.0408,11.7696
956,1.27784,2.12958,1.84678,12.9581,12.0287
957,1.24488,1.8037,1.83636,14.941,14.4631
958,1.32367,1.92104,2.00087,11.0897,12.3859
959,1.32559,2.29085,2.30297,12.269,11.9561
960,1.20875,1.92208,2.10302,12.3327,12.7841
961,1.17318,2.06266,2.07551,13.0287,12.7416
962,1.30859,1.91357,2.11871,12.9838,11.5433
963,1.24923,1.96154,1.78232,13.2787,13.3409
964,1.28507,1.99564,1.98121,12.4639,13.1182
965,1.25529,2.00042,2.0851,12.8378,12.6758
966,1.24577,2.03092,1.87454,13.0598,13.6979
967,1.2629,1.9051,1.83196,12.5996,13.1289
968,1.30188,1.97778,2.18385,12.7951,11.8138
969,1.21892,2.01163,2.0719,12.6217,12.0499
970,1.11474,2.35051,1.9904,12.3312,11.8097
971,0.888538,2.59163,2.81707,13.732,13.0761
972,0.977339,2.85827,2.02706,11.9725,12.1111
973,1.22398,2.32535,2.09061,13.105,13.7722
974,1.23314,2.23696,1.78392,11.6932,13.0498
975,1.27124,2.19141,1.93937,13.112,13.9757
976,1.08896,2.35055,2.15593,13.737,12.3865
977,0.95276,1.99751,2.29709,12.689,12.4558
978,1.21996,2.24044,2.08297,11.8466,11.1707
979,1.28491,1.9677,2.07031,13.623,12.7826
980,1.24671,1.8069,1.89219,13.9518,14.3768
981,1.2242,2.16753,1.94097,11.9001,13.1497
982,1.23887,2.00264,1.84778,12.9285,12.4108
983,1.21366,2.29226,2.40387,11.7958,13.3104
984,1.13607,2.54319,3.02335,12.0037,12.4489
985,1.20195,2.10555,1.75582,12.4434,12.3793
986,1.05585,2.07822,2.00375,13.3742,13.4696
987,1.12093,2.51452,2.28311,11.0096,12.5602
988,1.2849,1.9539,2.01543,11.8036,11.4752
989,1.0339,1.92167,2.01616,13.8371,12.7572
990,1.03871,2.01613,2.3555,12.0201,11.3257
991,1.2665,2.08477,2.72462,12.3613,11.5675
992,1.31533,2.39192,2.10041,12.8413,12.9722
993,1.30282,2.27235,2.08925,11.3463,12.551
994,1.19783,2.09693,2.01233,12.328,12.5539
995,1.37048,1.80687,2.02005,11.3572,12.7713
996,1.24473,1.82956,1.94869,13.138,13.6801
997,1.11907,2.23591,2.30189,12.2412,12.1726
998,1.13664,2.15464,2.47241,11.9583,11.8676
999,1.18306,2.19539,2.3016,11.7146,11.6436
